id,city,state,country,iso3,continent,lat,lon,gmp,population_city,population_country,traffic_mortality,literacy_rate,avg_height,med_age,gini,traffic_index,videos,time_of_day,start_time,end_time,vehicle_type,upload_date,fps_list,channel
1452,Monterey,CA,United States,USA,North America,36.2231079,-121.387742,0.0,28338.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[g9ls_f-ptf4,CgSEczfnoNU,UogIXkSxHzw,3W5Ncp93Itw,xm0VRsHHCzw]","[[0],[0],[0],[0],[0]]","[[148],[161],[11320],[1],[0]]","[[4822],[2735],[12250],[3198],[1381]]","[0,0,0,0,0]","[5102024,5052024,1022024,20102021,18012021]","[30,30,30,30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g,UCBcVQr-07MH-p9e2kRTdB3A,UCk0xpfrrpSZJF1qJtIun4hg]"
1453,Big Bear,CA,United States,USA,North America,34.2792587,-116.7886381,0.0,5213.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[BrqzMMyTrSA,pC_cwxm_VQk]","[[0],[0]]","[[130],[8688]]","[[1005],[9000]]","[0,0]","[27052024,6022024]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g]"
1454,Cambria,CA,United States,USA,North America,35.5641425,-121.081106,0.0,19966.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[62dM0yx2ULc],[[0]],[[4560]],[[5015]],[0],[28022024],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1455,Morro Bay,CA,United States,USA,North America,35.3658075,-120.849901,0.0,10639.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[UogIXkSxHzw,ioB6hLiIX-w]","[[0],[0]]","[[170],[10225]]","[[511],[10719]]","[0,0]","[1022024,9122023]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g]"
1456,Townsend,MT,United States,USA,North America,46.319098,-111.520802,0.0,452.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[8TjL3mQsRq4],[[0]],[[4690]],[[4920]],[0],[13122023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1457,Lompoc,CA,United States,USA,North America,34.6391501,-120.4579009,0.0,44164.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[ioB6hLiIX-w],[[0]],[[4080]],[[4700]],[0],[09122023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1458,Pismo Beach,CA,United States,USA,North America,35.1427436,-120.641288,0.0,8162.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[ioB6hLiIX-w],[[0]],[[7188]],[[8510]],[0],[09122023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1459,Livingston,MT,United States,USA,North America,45.6623873,-110.5615899,0.0,13902.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[SDibyW9WJl4],[[0]],[[1870]],[[2570]],[0],[10112023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1460,Gardiner,MT,United States,USA,North America,45.035094,-110.712651,0.0,875.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[SDibyW9WJl4],[[0]],[[5450]],[[5637]],[0],[10112023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1461,Moab,UT,United States,USA,North America,38.5738096,-109.546214,0.0,5235.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[HUivruoNnpk,EDPxNqnhZNw,hc2KP-TWsWE,LchLjZJqmqA]","[[0],[0],[1],[0]]","[[775],[30],[23],[26]]","[[1261],[329],[768],[786]]","[0,0,0,0]","[4112023,12042024,24032022,23122021]","[30,30,30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCBcVQr-07MH-p9e2kRTdB3A,UCk0xpfrrpSZJF1qJtIun4hg,UCk0xpfrrpSZJF1qJtIun4hg]"
1462,Wellington,UT,United States,USA,North America,39.5424659,-110.735434,0.0,1621.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[CVSvs4Ojm0Q,WDRJigP0Awg,htYvrZuSxGs,82INB5Ejcr8,ns7RVbEkfCM,v-mY7OXXX3w,EOBLuVemUAg,esYWoe05nfo,2jlL4LtDv6I,e_-uWixp1JE,maUHhiCbWMA,XwD8whHhvgE,JX1IT95bcp8,92yY7SlUxIc,xpw0JO4mfH4,I7I97I5iukE,Bah6PjgkebU,JQ3654jf__Y,L5A9hr0L8fs,VCiC-KqqBn0,vuLxOwaBDQ4,b1769ZDFM6I,UUt8Cj8molM,uCmush78B0E]","[[0],[0],[0],[0,0,0,0,0,0,1,0,1,1],[0],[0],[0],[0],[0],[0],[0],[1],[0,0,0,0],[0],[0],[0],[0],[0],[1,1],[0],[0],[0],[0],[0]]","[[1270],[1611],[0],[0,192,612,980,1127,1157,1262,1318,1424,1530],[16300],[1235],[0],[2290],[44],[20],[25],[25],[19,226,878,975],[0],[0],[374],[8580],[7130],[10,1192],[25],[0],[0],[0],[0]]","[[1620],[1967],[1342],[75,210,659,1063,1154,1255,1315,1423,1472,1570],[16785],[1475],[1546],[2997],[2330],[1670],[3275],[2007],[165,800,950,1050],[6456],[2323],[1585],[8795],[7613],[145,1398],[1183],[5557],[3111],[2464],[1310]]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[28102023,05032022,22122018,9112019,6062023,11062021,17022021,28012020,27092020,29112019,9012025,27012025,31082022,29072019,16042023,20102021,25062024,17042024,2102024,2052023,1012023,28122022,8092024,15012025]","[30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCw3kqRWjmTwprqQqq7T1NIw,UCxY6uh7wfqKf1CL_T7CkL5Q,UCxY6uh7wfqKf1CL_T7CkL5Q,UCYS8uMOqLlmROd5WuEEKGCg,UCsdQnjavXXniqzirh3gAmUw,UC21-WMR5ZcpS-gNYQd3NGfQ,UC6kGI215AvnHfUDlJm611og,UC6kGI215AvnHfUDlJm611og,UCq4NP7ve1z2Y4LcG3vG_7nA,UCk0xpfrrpSZJF1qJtIun4hg,UCk0xpfrrpSZJF1qJtIun4hg,UCxfKMrapHcDZu4fEOpzQ1vw,UC6kGI215AvnHfUDlJm611og,UCVqn452_-6F4G2nUPpUz9CQ,UCR4uFeNezv-XAUEQuGeaiOg,UC8S6T6CMlVxicsP4oSCFmYA,UCcwGwvM5iPB9IvtTnMTVcEg,UCgb3NGDl9X5uI6WLxr2SLbA,UCBw6LBwALTyMmJMswLwEqnQ,UCvZBEFuiEpYyvJ3LJFiLq2A,UCvZBEFuiEpYyvJ3LJFiLq2A,UCmkxSHjyWaUBD8qiBM3RJ6A,UCmkxSHjyWaUBD8qiBM3RJ6A]"
1463,Idaho Falls,ID,United States,USA,North America,43.4887907,-112.03628,0.0,59184.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[PxFzpJUs3Jw],[[0]],[[88]],[[1080]],[0],[26102023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1464,Victor,ID,United States,USA,North America,43.6025939,-111.111309,0.0,389.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[PxFzpJUs3Jw],[[0]],[[4660]],[[4980]],[0],[26102023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1465,Park City,UT,United States,USA,North America,40.6460921,-111.4979963,0.0,79149.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[-iDlo4W4h2Y,ZY7Oz6CrLTo]","[[0,0],[0]]","[[2734,5850],[2816]]","[[4690,6700],[3591]]","[0,0]","[20102023,1022021]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCBcVQr-07MH-p9e2kRTdB3A]"
1466,Carlsbad,CA,United States,USA,North America,33.1580933,-117.3505966,0.0,3100000.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[4JGihlChyQo,TKXHxRzvNIE]","[[0],[0]]","[[2076],[1772]]","[[2974],[2819]]","[0,0]","[11102023,7052025]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g]"
1467,Solana Beach,CA,United States,USA,North America,32.9905597,-117.269131,0.0,13449.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[4JGihlChyQo,TKXHxRzvNIE]","[[0],[0]]","[[3778],[3424]]","[[3984],[3841]]","[0,0]","[11102023,7052025]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g]"
1468,Del Mar,CA,United States,USA,North America,32.9594891,-117.2653146,0.0,4351.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[4JGihlChyQo,TKXHxRzvNIE]","[[0],[0]]","[[3985],[3850]]","[[4528],[4075]]","[0,0]","[11102023,7052025]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCX_uGzVgYJuo_iuYSBqEr4g]"
1469,Oxnard,CA,United States,USA,North America,34.1976308,-119.180381,0.0,207254.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[YUsqMquFgas],[[0]],[[4927]],[[6144]],[0],[05072023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1470,Ventura,CA,United States,USA,North America,34.4458248,-119.0779359,0.0,96769.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,[YUsqMquFgas],[[0]],[[6221]],[[6881]],[0],[05072023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1471,Palm Beach,FL,United States,USA,North America,26.7128095562448,-80.055974131232,0.0,106779.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[iM4jzzevXOs,AYHbHBUxgHA,znNVVV2uezc,iiOvT_WQDKc,nl0wFd2yqXA,CoG6nkeWO4U]","[[0],[0],[1,0],[0],[0,1],[0]]","[[110],[240],[22,1051],[0],[22,766],[23]]","[[3540],[2667],[1050,4116],[616],[765,1703],[1189]]","[0,0,0,0,0,0]","[12062023,6082024,12092020,10092016,31012022,30122021]","[30,30,30,30,30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCk0xpfrrpSZJF1qJtIun4hg,UCk0xpfrrpSZJF1qJtIun4hg]"
1472,Boca Raton,FL,United States,USA,North America,26.3586885,-80.0830984,0.0,93235.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[iM4jzzevXOs,3mdeA-l7C9c]","[[0],[0]]","[[3541],[45]]","[[5100],[805]]","[0,0]","[12062023,1072019]","[30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCsr3RsvT2MU2gnV_zIiiFGw]"
1473,Pompano Beach,FL,United States,USA,North America,26.2378597,-80.1247667,0.0,107762.0,329484123.0,12.7,0.0,170.0,38.5,41.4,16.22,[iM4jzzevXOs],[[0]],[[5101]],[[6300]],[0],[12062023],[30],[UCX_uGzVgYJuo_iuYSBqEr4g]
1474,Fort Lauderdale,FL,United States,USA,North America,26.1223084,-80.1433786,0.0,178590.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[iM4jzzevXOs,Itond3lWhjs,MdtDO468xDU,AOqCW1ACOGA,Tdj1Mgzpnco]","[[0],[0],[0],[0],[0]]","[[6301],[0],[0],[0],[3724]]","[[6888],[608],[901],[1046],[5911]]","[0,0,0,0,0]","[12062023,20092016,20092016,15092016,15012025]","[30,30,30,30,30]","[UCX_uGzVgYJuo_iuYSBqEr4g,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCuBxnfoGc2B2Djy4vhIz6Sg]"
1475,Abu Dhabi,,United Arab Emirates,ARE,Asia,24.4538352,54.3774014,0.0,1807000.0,9890400.0,8.9,98.0,167.0,35.7,26.0,24.39,"[pSpqLsJMbi8,IPnf9eF1WWQ,Ivf8z4OdfOw,3nvz205r4TI,NRFajrT2n0E]","[[0,1],[1,0],[0],[0,1],[0]]","[[22,1841],[18,1301],[26],[35,2147],[30]]","[[1840,4964],[1300,4048],[3490],[2146,4985],[4335]]","[0,0,0,0,0]","[24042025,19112024,15112024,12112024,25092023]","[30,30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCrzS-oNwWlnCtdtsdcPMmiA]"
1476,St. Moritz,GR,Switzerland,CHE,Europe,46.4978958,9.8392428,0.0,4952.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[MiqKcU3iHPs],[[0]],[[20]],[[176]],[0],[09042025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1477,Surses,GR,Switzerland,CHE,Europe,46.5247973,9.5947154,0.0,194.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[MiqKcU3iHPs],"[[0,0,0]]","[[1296,1996,2180]]","[[1478,2075,2874]]",[0],[9042025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1478,Innsbruck,,Austria,AUT,Europe,47.2654296,11.3927685,0.0,132493.0,8917205.0,4.9,0.0,173.0,44.8,30.8,40.0,"[ScuXgcLAi_Y,wUkHU6wML5A,xo-LF7aiWmY,v1gZWP17Tvc]","[[0],[0],[0],[0]]","[[34],[1472],[3392],[6769]]","[[1732],[1657],[3545],[7133]]","[0,0,0,0]","[05042025,24062025,19062025,14062025]","[30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCvFtSzj8mi3EKaf5Da7zLiQ,UCvFtSzj8mi3EKaf5Da7zLiQ,UCvFtSzj8mi3EKaf5Da7zLiQ]"
1479,Stuttgart,,Germany,DEU,Europe,48.7784485,9.1800132,0.0,630305.0,83240525.0,3.8,0.0,173.0,46.7,31.9,13.89,"[U4y3wQBwzAM,C-oUUU5_e-8]","[[0],[0]]","[[35],[0]]","[[2277],[1021]]","[0,0]","[02042025,21122022]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCCwHms95AH2uH3TYLq6vEgw]"
1480,Guttannen,BE,Switzerland,CHE,Europe,46.655228,8.2904509,0.0,0.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[EhWzJZX_Rss],[[0]],[[71]],[[175]],[0],[31032025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1481,Innertkirchen,BE,Switzerland,CHE,Europe,46.7053798,8.2286304,0.0,0.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[EhWzJZX_Rss],[[0]],[[611]],[[779]],[0],[31032025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1482,Brienz,BE,Switzerland,CHE,Europe,46.7560001,8.0303006,0.0,3090.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[EhWzJZX_Rss],[[0]],[[1700]],[[2100]],[0],[31032025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1483,Oberried am Brienzersee,BE,Switzerland,CHE,Europe,46.737475,7.9619532,0.0,0.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[EhWzJZX_Rss],"[[0,0]]","[[2197,2369]]","[[2263,2630]]",[0],[31032025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1484,Niederried bei Interlaken,BE,Switzerland,CHE,Europe,46.7238766,7.925973,0.0,365.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[EhWzJZX_Rss],[[0]],[[2700]],[[2819]],[0],[31032025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1485,Interlaken,BE,Switzerland,CHE,Europe,46.6855231,7.8585139,0.0,5067.0,8654622.0,2.2,0.0,172.0,44.0,33.1,26.32,"[EhWzJZX_Rss,UtJJsMDhdxs,Arz8k37-9F4]","[[0],[0],[0]]","[[2870],[44],[23]]","[[3675],[620],[349]]","[0,0,0]","[31032025,28022025,12112022]","[30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1486,Wilderswil,BE,Switzerland,CHE,Europe,46.6633947,7.8629948,0.0,2303.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[UtJJsMDhdxs],[[0]],[[644]],[[888]],[0],[28022025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1487,Zweilütschinen,BE,Switzerland,CHE,Europe,46.6326001,7.8997995,0.0,0.0,8654622.0,2.2,0.0,172.0,44.0,33.1,0.0,[UtJJsMDhdxs],[[0]],[[1065]],[[1341]],[0],[28022025],[30],[UCBcVQr-07MH-p9e2kRTdB3A]
1488,Lütschental,BE,Switzerland,CHE,Europe,46.6376303,7.9504605,0.0,264.0,8654622.0,2.2,0.0,172.0,44.0,33.1,12.24,"[UtJJsMDhdxs,Arz8k37-9F4]","[[0,0],[0]]","[[1388,1595],[822]]","[[1525,1697],[883]]","[0,0]","[28022025,12112022]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1489,Grindelwald,BE,Switzerland,CHE,Europe,46.6242733,8.0367462,0.0,3730.0,8654622.0,2.2,0.0,172.0,44.0,33.1,12.24,"[UtJJsMDhdxs,Arz8k37-9F4,lCQK_Kyiw-Q]","[[0],[0],[0]]","[[1745],[1195],[1560]]","[[2260],[1823],[2113]]","[0,0,0]","[28022025,12112022,2072022]","[30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1490,Asheville,NC,United States,USA,North America,35.595363,-82.5508407,0.0,88512.0,329484123.0,12.7,0.0,170.0,38.5,41.4,28.57,"[A6B3KCt0zE0,FBQ0QTfAe6Q]","[[0],[0]]","[[42],[0]]","[[3655],[1208]]","[0,0]","[17022025,26072015]","[30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A]"
1491,Bellevue,WA,United States,USA,North America,47.6144219,-122.192337,0.0,139820.0,329484123.0,12.7,0.0,170.0,38.5,41.4,0.0,"[BvRSNH6EGU8,qsH87Osj_zo,RlkQczsZ7OM]","[[1],[0],[0]]","[[15],[0],[6]]","[[501],[1062],[2514]]","[0,0,0]","[25012025,13122015,19102020]","[30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UC3pUtmx7a45Gt6CZy2Db3eg]"
1492,Doha,,Qatar,QAT,Asia,25.2856329,51.5264162,0.0,344939.0,2881060.0,7.3,98.0,167.0,34.2,0.0,29.63,"[w1DX9wNtZrE,QV7RQsz9mhw,HoYfiJVYAHo,Jc7iFhpo8dM,eWouX_RW0jU,ZApOrYZFsvs,wAwKDCl23tU,AKgXWE6gUG4,qDOs-it94IQ,O72aSE8C2bk,Iqqms2fQiRo,MGihdggnhy4,_S4EoVPA8AM,GwJ1-A9zFNg,qf4jXk5Q3lQ,waqy2Q2jYVs,7-KohtN-Oi8,9iH4hJpcEXY,fdc6jUB-PsU,3LxRwbDtj5c,DAHf2hBea7I,GccWgoXxccg,XVI6YPgLX-U,Ke-2MdPat70,7GSXlLtViDo,PUFE4sNaGJA,Mq0NB09ra0Q,yNY6eg99GjA,TfCF9W9fDCw,iGBe6s60-og,tsgduOR1BJ0,vhxRq8VehTQ,EuPUdjUd008,IyVrBKVNO3k,U38Hr5Nbg18,UN3IBQPbAL4,cZfPYyq04rc,hHVMFv49uss,G1Qd6RebiN8,WHDHN8cwlEU,hK9XnWMiFIw,-8IkGMltIDA,FareynHBpcE,hlCvMW15Too,MLmjcpHZm9Y,tiEGDY3iOx4,PQEVe4sDjuM,C6jvP3PTW7I,XAnSkV3Jfuo,uqGI7GOznVg,7LPRvGjiRwk,lHqXfPssw9c,WkXVceE_Tc0,tyOLnMU9Wvw,StEYxWcOUDE,mb95pMlj53M,g-ODsnca1ig,Ol3xaD7TQd4,AqZ8U5huhXE,O9zR_K9AI18,MuBjjpLmODE,QClWUViErAM,4N6kYV08KaY,Zvrnc89yhJU,gYr0LBiIbv4]","[[1],[1,1],[0],[0],[1],[0,1,1],[1,1],[1],[0],[0],[0,0],[0],[0,0,1],[0],[0],[0],[0,0,0],[1],[0],[0],[0],[1],[0],[0],[1],[1],[1],[0,0],[0],[0],[0,1],[0],[0],[0],[0],[0,0],[1],[0],[0],[1],[0],[1],[1],[0],[0,0,0],[1],[1],[0],[0,0],[0,0,1,1],[0],[0,1],[1],[0],[1],[0],[0],[0],[1],[0],[1],[0],[0],[0,0],[0,0,0]]","[[35],[49,1278],[82],[32],[20],[267,1917,3200],[60,888],[41],[5],[0],[455,554],[86],[6,2716,3840],[295],[4],[100],[0,1245,1710],[25],[0],[48],[18],[5],[110],[5],[6],[0],[0],[25,350],[5],[0],[15,1816],[0],[5],[2],[17],[5,1560],[0],[5],[5],[20],[68],[9],[0],[71],[34,422,458],[6],[73],[100],[0,2231],[180,1810,1993,2580],[52],[42,1023],[0],[350],[41],[80],[0],[69],[395],[0],[450],[16],[82],[2258,3031],[73,792,1291]]","[[2676],[863,2090],[3558],[4200],[1578],[1872,3098,4284],[886,1808],[1889],[1620],[4438],[552,729],[1269],[2642,3155,5080],[1315],[1774],[4934],[1243,1646,2241],[888],[265],[890],[1517],[1881],[1020],[1578],[956],[1623],[670],[300,907],[798],[372],[324,1980],[3250],[2713],[895],[490],[360,1598],[1414],[1162],[1918],[1218],[1703],[1472],[2397],[3891],[397,453,1237],[2600],[505],[1548],[1670,2472],[1800,1992,2541,3773],[1870],[1022,2264],[2347],[1470],[1540],[1854],[2471],[1043],[1531],[2746],[985],[891],[1215],[2878,3057],[538,887,1523]]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[18012025,2122024,29112024,26112024,4042021,26112022,22042023,24032023,31052023,27102024,10052025,20122022,16012023,26112022,17072020,11012024,29072023,9042023,31102022,5022024,17052021,20052023,25012023,1122020,3022023,12092023,30072023,25012025,25082023,22092023,30052023,19092023,24032023,1102016,1122023,18062023,19092023,31052023,30052023,26052020,18042023,16072021,12012024,20042024,24092021,5012023,19122023,23042022,18012024,10052020,9042021,26122020,25012024,3022023,5082021,7012024,29012024,24022024,24072021,13012024,10092020,27092021,30032021,4012025,7122024]","[30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBC_VMeV-v8WbIW0-ZSY3kA,UCLlw7TAl8zmJa4vGFKu1c_Q,UCDrDWDih9LJZuIDtt-nDkcg,UCTAN0tsSjCpgz_e6vE1uEXw,UC22k0lZQg_8RH6Y7lMH_wfw,UC20vyRWEaC2GIS8DkmeRQaA,UCJd4C9SKkzZt6AJ3VDQ_jOA,UCEhH7Xckxe3FPMyhBJq4VDQ,UCRL2Z4Wi_SycRRRW7Brd6wQ,UC0GOCyS3XYRgFtB2VDc4uzw,UCBC_VMeV-v8WbIW0-ZSY3kA,UCj0VQx_rJuOM8JAeV4tiQ_w,UCei-bcAVyhEhZ_VOoBGyEbA,UCDrDWDih9LJZuIDtt-nDkcg,UC-vlcICV2eeIZV091JzcXZQ,UCIZ3PZGE_GN4GvM7j4r5NgA,UCBC_VMeV-v8WbIW0-ZSY3kA,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCWuVpnZ8tRD7F-JII6oGxqQ,UCBC_VMeV-v8WbIW0-ZSY3kA,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCei-bcAVyhEhZ_VOoBGyEbA,UCB6o0EcHFDe69IEZn34n_zw,UCJ-C1aae-Tdkt91DLdnHIrg,UCei-bcAVyhEhZ_VOoBGyEbA,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCG6NgBc1nFPm6DrKLLBB9ZA,UCg1oi2hkNdR8oObVqLHrWjg,UC22k0lZQg_8RH6Y7lMH_wfw,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCY4a3rH2Fi49YfnIhvuPCjg,UCDrDWDih9LJZuIDtt-nDkcg,UC22k0lZQg_8RH6Y7lMH_wfw,UCRL2Z4Wi_SycRRRW7Brd6wQ,UC20vyRWEaC2GIS8DkmeRQaA,UCJO_7em1GSYTTPRvqXb-fsA,UC22k0lZQg_8RH6Y7lMH_wfw,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCtIyoknAe_UY5Nfrk2GRJnA,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCKljEO1gzQHdEnnNPUzMjYQ,UCeekQj8lI45sqchbwaYWMtA,UCyRxP4vs0bvdsDqV80zCFFw,UC22k0lZQg_8RH6Y7lMH_wfw,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCwarKRPV-cmZ2P-PJ4C4qVg,UC22k0lZQg_8RH6Y7lMH_wfw,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCRLL5hT8UGA4cwgmZYPZ3NA,UCnHm3PyhZ9c9imXxSmrVsGg,UCRL2Z4Wi_SycRRRW7Brd6wQ,UCJ_JkLKasGG5THa5V_NmJAA,UCvEtoTpfjcApYPs303SGEZQ,UCDtssxdwirYhpTjj5-lnRJQ,UCmKcQFlFJjc4ruSf2clPM-w,UCmKcQFlFJjc4ruSf2clPM-w]"
1493,Charleston,SC,United States,USA,North America,32.7884363,-79.9399309,0.0,49736.0,329484123.0,12.7,0.0,170.0,38.5,41.4,35.29,"[6E4nF-jZ8uM,MD7U0Wgg7-8,Lf7NOhsxT1k,pW6PyaQz_PI,ae0op7pARYE,yeAJ76VEMDk,caznFqg_Fl0]","[[0],[0,0],[0],[0,1],[0],[0],[0,0,0]]","[[42],[39,950],[1978],[290,816],[10],[0],[266,655,694]]","[[3670],[768,1496],[3497],[815,2250],[3423],[2393],[646,682,757]]","[0,0,0,0,0,0,0]","[20102024,10102024,7102024,9062020,14092018,5072015,19052023]","[30,30,30,30,30,30,30]","[UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCBcVQr-07MH-p9e2kRTdB3A,UCITQTC-JQu6kWmrzhkKUiAg]"
